GROUP,SURVEY,SP,ID,obsID,altID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,AV,CAR_AV,SM_AV,TT,COST,HE,SEATS,CHOICE,chosen
2,0,1,159,1423,3,2,0,7,1,1,1,0,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,159,1424,3,2,0,7,1,1,1,0,1,1,2,22,0,0,1,0,0,0,0,1,0
2,0,1,159,1425,3,2,0,7,1,1,1,0,1,1,2,22,0,0,1,0,0,0,0,1,0
2,0,1,159,1426,3,2,0,7,1,1,1,0,1,1,2,22,0,0,1,0,0,0,0,1,0
2,0,1,159,1427,3,2,0,7,1,1,1,0,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,159,1428,3,2,0,7,1,1,1,0,1,1,2,22,0,0,1,0,0,0,0,1,0
2,0,1,159,1429,3,2,0,7,1,1,1,0,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,159,1430,3,2,0,7,1,1,1,0,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,159,1431,3,2,0,7,1,1,1,0,1,1,2,22,0,0,1,0,0,0,0,1,0
2,0,1,160,1432,3,2,0,7,1,1,1,1,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,160,1433,3,2,0,7,1,1,1,1,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,160,1434,3,2,0,7,1,1,1,1,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,160,1435,3,2,0,7,1,1,1,1,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,160,1436,3,2,0,7,1,1,1,1,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,160,1437,3,2,0,7,1,1,1,1,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,160,1438,3,2,0,7,1,1,1,1,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,160,1439,3,2,0,7,1,1,1,1,1,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,160,1440,3,2,0,7,1,1,1,1,1,1,2,22,0,0,1,0,0,0,0,1,0
2,0,1,161,1441,3,2,0,7,1,1,1,1,2,1,22,25,0,0,1,0,0,0,0,2,0
2,0,1,161,1442,3,2,0,7,1,1,1,1,2,1,22,25,0,0,1,0,0,0,0,1,0
2,0,1,161,1443,3,2,0,7,1,1,1,1,2,1,22,25,0,0,1,0,0,0,0,2,0
2,0,1,161,1444,3,2,0,7,1,1,1,1,2,1,22,25,0,0,1,0,0,0,0,1,0
2,0,1,161,1445,3,2,0,7,1,1,1,1,2,1,22,25,0,0,1,0,0,0,0,2,0
2,0,1,161,1446,3,2,0,7,1,1,1,1,2,1,22,25,0,0,1,0,0,0,0,1,0
2,0,1,161,1447,3,2,0,7,1,1,1,1,2,1,22,25,0,0,1,0,0,0,0,1,0
2,0,1,161,1448,3,2,0,7,1,1,1,1,2,1,22,25,0,0,1,0,0,0,0,1,0
2,0,1,161,1449,3,2,0,7,1,1,1,1,2,1,22,25,0,0,1,0,0,0,0,2,0
2,0,1,162,1450,3,2,0,7,1,1,1,1,2,1,22,25,1,1,1,60,24,0,0,1,0
2,0,1,162,1451,3,2,0,7,1,1,1,1,2,1,22,25,1,1,1,78,39,0,0,2,0
2,0,1,162,1452,3,2,0,7,1,1,1,1,2,1,22,25,1,1,1,78,30,0,0,1,0
2,0,1,162,1453,3,2,0,7,1,1,1,1,2,1,22,25,1,1,1,48,39,0,0,2,0
2,0,1,162,1454,3,2,0,7,1,1,1,1,2,1,22,25,1,1,1,78,24,0,0,2,0
2,0,1,162,1455,3,2,0,7,1,1,1,1,2,1,22,25,1,1,1,48,30,0,0,2,0
2,0,1,162,1456,3,2,0,7,1,1,1,1,2,1,22,25,1,1,1,48,24,0,0,2,0
2,0,1,162,1457,3,2,0,7,1,1,1,1,2,1,22,25,1,1,1,48,39,0,0,2,0
2,0,1,162,1458,3,2,0,7,1,1,1,1,2,1,22,25,1,1,1,60,30,0,0,1,0
2,0,1,163,1459,3,2,0,7,1,1,1,1,1,1,22,2,0,0,1,0,0,0,0,2,0
2,0,1,163,1460,3,2,0,7,1,1,1,1,1,1,22,2,0,0,1,0,0,0,0,2,0
2,0,1,163,1461,3,2,0,7,1,1,1,1,1,1,22,2,0,0,1,0,0,0,0,2,0
2,0,1,163,1462,3,2,0,7,1,1,1,1,1,1,22,2,0,0,1,0,0,0,0,1,0
2,0,1,163,1463,3,2,0,7,1,1,1,1,1,1,22,2,0,0,1,0,0,0,0,1,0
2,0,1,163,1464,3,2,0,7,1,1,1,1,1,1,22,2,0,0,1,0,0,0,0,2,0
2,0,1,163,1465,3,2,0,7,1,1,1,1,1,1,22,2,0,0,1,0,0,0,0,2,0
2,0,1,163,1466,3,2,0,7,1,1,1,1,1,1,22,2,0,0,1,0,0,0,0,1,0
2,0,1,163,1467,3,2,0,7,1,1,1,1,1,1,22,2,0,0,1,0,0,0,0,2,0
2,0,1,164,1468,3,2,0,7,1,3,1,1,4,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,164,1469,3,2,0,7,1,3,1,1,4,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,164,1470,3,2,0,7,1,3,1,1,4,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,164,1471,3,2,0,7,1,3,1,1,4,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,164,1472,3,2,0,7,1,3,1,1,4,1,2,22,0,0,1,0,0,0,0,1,0
2,0,1,164,1473,3,2,0,7,1,3,1,1,4,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,164,1474,3,2,0,7,1,3,1,1,4,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,164,1475,3,2,0,7,1,3,1,1,4,1,2,22,0,0,1,0,0,0,0,1,0
2,0,1,164,1476,3,2,0,7,1,3,1,1,4,1,2,22,0,0,1,0,0,0,0,2,0
2,0,1,165,1477,3,2,0,7,2,1,1,0,1,1,1,2,0,0,1,0,0,0,0,2,0
2,0,1,165,1478,3,2,0,7,2,1,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0
2,0,1,165,1479,3,2,0,7,2,1,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0
2,0,1,165,1480,3,2,0,7,2,1,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0
2,0,1,165,1481,3,2,0,7,2,1,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0
2,0,1,165,1482,3,2,0,7,2,1,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0
2,0,1,165,1483,3,2,0,7,2,1,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0
2,0,1,165,1484,3,2,0,7,2,1,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0
2,0,1,165,1485,3,2,0,7,2,1,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0
2,0,1,166,1486,3,2,0,8,1,1,1,0,4,0,22,25,1,1,1,40,20,0,0,2,0
2,0,1,166,1487,3,2,0,8,1,1,1,0,4,0,22,25,1,1,1,32,16,0,0,1,0
2,0,1,166,1488,3,2,0,8,1,1,1,0,4,0,22,25,1,1,1,52,16,0,0,1,0
2,0,1,166,1489,3,2,0,8,1,1,1,0,4,0,22,25,1,1,1,52,26,0,0,1,0
2,0,1,166,1490,3,2,0,8,1,1,1,0,4,0,22,25,1,1,1,32,26,0,0,1,0
2,0,1,166,1491,3,2,0,8,1,1,1,0,4,0,22,25,1,1,1,52,20,0,0,1,0
2,0,1,166,1492,3,2,0,8,1,1,1,0,4,0,22,25,1,1,1,40,16,0,0,1,0
2,0,1,166,1493,3,2,0,8,1,1,1,0,4,0,22,25,1,1,1,40,26,0,0,1,0
2,0,1,166,1494,3,2,0,8,1,1,1,0,4,0,22,25,1,1,1,40,26,0,0,1,0
2,0,1,167,1495,3,2,0,8,1,1,2,0,1,0,17,1,0,0,1,0,0,0,0,2,0
2,0,1,167,1496,3,2,0,8,1,1,2,0,1,0,17,1,0,0,1,0,0,0,0,2,0
2,0,1,167,1497,3,2,0,8,1,1,2,0,1,0,17,1,0,0,1,0,0,0,0,1,0
2,0,1,167,1498,3,2,0,8,1,1,2,0,1,0,17,1,0,0,1,0,0,0,0,1,0
2,0,1,167,1499,3,2,0,8,1,1,2,0,1,0,17,1,0,0,1,0,0,0,0,1,0
2,0,1,167,1500,3,2,0,8,1,1,2,0,1,0,17,1,0,0,1,0,0,0,0,1,0
2,0,1,167,1501,3,2,0,8,1,1,2,0,1,0,17,1,0,0,1,0,0,0,0,1,0
2,0,1,167,1502,3,2,0,8,1,1,2,0,1,0,17,1,0,0,1,0,0,0,0,1,0
2,0,1,167,1503,3,2,0,8,1,1,2,0,1,0,17,1,0,0,1,0,0,0,0,1,0
2,0,1,168,1504,3,2,0,8,1,1,2,0,1,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,168,1505,3,2,0,8,1,1,2,0,1,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,168,1506,3,2,0,8,1,1,2,0,1,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,168,1507,3,2,0,8,1,1,2,0,1,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,168,1508,3,2,0,8,1,1,2,0,1,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,168,1509,3,2,0,8,1,1,2,0,1,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,168,1510,3,2,0,8,1,1,2,0,1,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,168,1511,3,2,0,8,1,1,2,0,1,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,168,1512,3,2,0,8,1,1,2,0,1,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,169,1513,3,2,0,8,1,1,2,0,2,0,22,25,1,1,1,40,25,0,0,2,0
2,0,1,169,1514,3,2,0,8,1,1,2,0,2,0,22,25,1,1,1,32,20,0,0,2,0
2,0,1,169,1515,3,2,0,8,1,1,2,0,2,0,22,25,1,1,1,52,20,0,0,2,0
2,0,1,169,1516,3,2,0,8,1,1,2,0,2,0,22,25,1,1,1,52,32,0,0,2,0
2,0,1,169,1517,3,2,0,8,1,1,2,0,2,0,22,25,1,1,1,32,32,0,0,2,0
2,0,1,169,1518,3,2,0,8,1,1,2,0,2,0,22,25,1,1,1,40,20,0,0,2,0
2,0,1,169,1519,3,2,0,8,1,1,2,0,2,0,22,25,1,1,1,52,25,0,0,2,0
2,0,1,169,1520,3,2,0,8,1,1,2,0,2,0,22,25,1,1,1,40,32,0,0,2,0
2,0,1,169,1521,3,2,0,8,1,1,2,0,2,0,22,25,1,1,1,40,32,0,0,2,0
2,0,1,170,1522,3,2,0,8,1,1,2,0,3,0,22,25,1,1,1,117,35,0,0,2,0
2,0,1,170,1523,3,2,0,8,1,1,2,0,3,0,22,25,1,1,1,117,28,0,0,1,0
2,0,1,170,1524,3,2,0,8,1,1,2,0,3,0,22,25,1,1,1,117,45,0,0,2,0
2,0,1,170,1525,3,2,0,8,1,1,2,0,3,0,22,25,1,1,1,72,28,0,0,1,0
2,0,1,170,1526,3,2,0,8,1,1,2,0,3,0,22,25,1,1,1,90,45,0,0,2,0
2,0,1,170,1527,3,2,0,8,1,1,2,0,3,0,22,25,1,1,1,90,28,0,0,1,0
2,0,1,170,1528,3,2,0,8,1,1,2,0,3,0,22,25,1,1,1,72,35,0,0,1,0
2,0,1,170,1529,3,2,0,8,1,1,2,0,3,0,22,25,1,1,1,72,35,0,0,2,0
2,0,1,170,1530,3,2,0,8,1,1,2,0,3,0,22,25,1,1,1,90,35,0,0,1,0
2,0,1,171,1531,3,2,0,8,1,1,2,0,3,0,25,22,1,1,1,78,40,0,0,2,0
2,0,1,171,1532,3,2,0,8,1,1,2,0,3,0,25,22,1,1,1,78,32,0,0,1,0
2,0,1,171,1533,3,2,0,8,1,1,2,0,3,0,25,22,1,1,1,78,52,0,0,2,0
2,0,1,171,1534,3,2,0,8,1,1,2,0,3,0,25,22,1,1,1,48,32,0,0,1,0
2,0,1,171,1535,3,2,0,8,1,1,2,0,3,0,25,22,1,1,1,60,52,0,0,2,0
2,0,1,171,1536,3,2,0,8,1,1,2,0,3,0,25,22,1,1,1,48,40,0,0,2,0
2,0,1,171,1537,3,2,0,8,1,1,2,0,3,0,25,22,1,1,1,60,32,0,0,2,0
2,0,1,171,1538,3,2,0,8,1,1,2,0,3,0,25,22,1,1,1,48,40,0,0,2,0
2,0,1,171,1539,3,2,0,8,1,1,2,0,3,0,25,22,1,1,1,60,40,0,0,1,0
2,0,1,172,1540,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,172,1541,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,172,1542,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,172,1543,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,172,1544,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,172,1545,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,172,1546,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,172,1547,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,172,1548,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,173,1549,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,173,1550,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,173,1551,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,173,1552,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,173,1553,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,173,1554,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,173,1555,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,173,1556,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,173,1557,3,2,0,8,1,1,2,1,2,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,174,1558,3,2,0,8,1,1,2,1,2,0,25,22,1,1,1,40,30,0,0,2,0
2,0,1,174,1559,3,2,0,8,1,1,2,1,2,0,25,22,1,1,1,32,24,0,0,2,0
2,0,1,174,1560,3,2,0,8,1,1,2,1,2,0,25,22,1,1,1,52,24,0,0,2,0
2,0,1,174,1561,3,2,0,8,1,1,2,1,2,0,25,22,1,1,1,52,39,0,0,2,0
2,0,1,174,1562,3,2,0,8,1,1,2,1,2,0,25,22,1,1,1,32,39,0,0,2,0
2,0,1,174,1563,3,2,0,8,1,1,2,1,2,0,25,22,1,1,1,40,24,0,0,2,0
2,0,1,174,1564,3,2,0,8,1,1,2,1,2,0,25,22,1,1,1,52,30,0,0,2,0
2,0,1,174,1565,3,2,0,8,1,1,2,1,2,0,25,22,1,1,1,40,39,0,0,1,0
2,0,1,174,1566,3,2,0,8,1,1,2,1,2,0,25,22,1,1,1,40,39,0,0,2,0
2,0,1,175,1567,3,2,0,8,1,1,2,1,3,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,175,1568,3,2,0,8,1,1,2,1,3,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,175,1569,3,2,0,8,1,1,2,1,3,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,175,1570,3,2,0,8,1,1,2,1,3,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,175,1571,3,2,0,8,1,1,2,1,3,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,175,1572,3,2,0,8,1,1,2,1,3,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,175,1573,3,2,0,8,1,1,2,1,3,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,175,1574,3,2,0,8,1,1,2,1,3,0,22,25,0,0,1,0,0,0,0,1,0
2,0,1,175,1575,3,2,0,8,1,1,2,1,3,0,22,25,0,0,1,0,0,0,0,2,0
2,0,1,176,1576,3,2,0,8,1,1,4,0,1,1,22,25,1,1,1,40,20,0,0,2,0
2,0,1,176,1577,3,2,0,8,1,1,4,0,1,1,22,25,1,1,1,52,32,0,0,1,0
2,0,1,176,1578,3,2,0,8,1,1,4,0,1,1,22,25,1,1,1,52,25,0,0,1,0
2,0,1,176,1579,3,2,0,8,1,1,4,0,1,1,22,25,1,1,1,32,32,0,0,1,0
2,0,1,176,1580,3,2,0,8,1,1,4,0,1,1,22,25,1,1,1,52,20,0,0,1,0
2,0,1,176,1581,3,2,0,8,1,1,4,0,1,1,22,25,1,1,1,32,25,0,0,1,0
2,0,1,176,1582,3,2,0,8,1,1,4,0,1,1,22,25,1,1,1,32,20,0,0,2,0
2,0,1,176,1583,3,2,0,8,1,1,4,0,1,1,22,25,1,1,1,32,32,0,0,2,0
2,0,1,176,1584,3,2,0,8,1,1,4,0,1,1,22,25,1,1,1,40,25,0,0,1,0
2,0,1,177,1585,3,2,0,8,2,1,2,0,2,0,25,22,1,1,1,60,24,0,0,2,0
2,0,1,177,1586,3,2,0,8,2,1,2,0,2,0,25,22,1,1,1,78,30,0,0,2,0
2,0,1,177,1587,3,2,0,8,2,1,2,0,2,0,25,22,1,1,1,78,39,0,0,2,0
2,0,1,177,1588,3,2,0,8,2,1,2,0,2,0,25,22,1,1,1,48,39,0,0,2,0
2,0,1,177,1589,3,2,0,8,2,1,2,0,2,0,25,22,1,1,1,78,24,0,0,2,0
2,0,1,177,1590,3,2,0,8,2,1,2,0,2,0,25,22,1,1,1,48,24,0,0,2,0
2,0,1,177,1591,3,2,0,8,2,1,2,0,2,0,25,22,1,1,1,48,30,0,0,2,0
2,0,1,177,1592,3,2,0,8,2,1,2,0,2,0,25,22,1,1,1,60,30,0,0,2,0
2,0,1,177,1593,3,2,0,8,2,1,2,0,2,0,25,22,1,1,1,48,39,0,0,2,0
2,0,1,178,1594,3,2,0,8,2,1,2,1,1,0,22,25,1,1,1,60,40,0,0,2,0
2,0,1,178,1595,3,2,0,8,2,1,2,1,1,0,22,25,1,1,1,48,32,0,0,2,0
2,0,1,178,1596,3,2,0,8,2,1,2,1,1,0,22,25,1,1,1,78,32,0,0,2,0
2,0,1,178,1597,3,2,0,8,2,1,2,1,1,0,22,25,1,1,1,78,52,0,0,2,0
2,0,1,178,1598,3,2,0,8,2,1,2,1,1,0,22,25,1,1,1,48,52,0,0,2,0
2,0,1,178,1599,3,2,0,8,2,1,2,1,1,0,22,25,1,1,1,60,32,0,0,2,0
2,0,1,178,1600,3,2,0,8,2,1,2,1,1,0,22,25,1,1,1,78,40,0,0,2,0
2,0,1,178,1601,3,2,0,8,2,1,2,1,1,0,22,25,1,1,1,60,52,0,0,2,0
2,0,1,178,1602,3,2,0,8,2,1,2,1,1,0,22,25,1,1,1,60,52,0,0,2,0
2,0,1,179,1603,3,2,0,8,2,1,2,1,3,0,25,22,1,1,1,40,24,0,0,2,0
2,0,1,179,1604,3,2,0,8,2,1,2,1,3,0,25,22,1,1,1,52,30,0,0,1,0
2,0,1,179,1605,3,2,0,8,2,1,2,1,3,0,25,22,1,1,1,52,39,0,0,2,0
2,0,1,179,1606,3,2,0,8,2,1,2,1,3,0,25,22,1,1,1,32,39,0,0,2,0
2,0,1,179,1607,3,2,0,8,2,1,2,1,3,0,25,22,1,1,1,52,24,0,0,2,0
2,0,1,179,1608,3,2,0,8,2,1,2,1,3,0,25,22,1,1,1,32,24,0,0,2,0
2,0,1,179,1609,3,2,0,8,2,1,2,1,3,0,25,22,1,1,1,32,30,0,0,2,0
2,0,1,179,1610,3,2,0,8,2,1,2,1,3,0,25,22,1,1,1,40,30,0,0,2,0
2,0,1,179,1611,3,2,0,8,2,1,2,1,3,0,25,22,1,1,1,32,39,0,0,2,0
2,0,1,180,1612,3,2,0,8,3,1,2,0,1,0,22,25,1,1,1,60,40,0,0,2,0
2,0,1,180,1613,3,2,0,8,3,1,2,0,1,0,22,25,1,1,1,48,32,0,0,2,0
2,0,1,180,1614,3,2,0,8,3,1,2,0,1,0,22,25,1,1,1,78,32,0,0,2,0
2,0,1,180,1615,3,2,0,8,3,1,2,0,1,0,22,25,1,1,1,78,52,0,0,2,0
2,0,1,180,1616,3,2,0,8,3,1,2,0,1,0,22,25,1,1,1,48,52,0,0,2,0
2,0,1,180,1617,3,2,0,8,3,1,2,0,1,0,22,25,1,1,1,60,32,0,0,2,0
2,0,1,180,1618,3,2,0,8,3,1,2,0,1,0,22,25,1,1,1,78,40,0,0,2,0
2,0,1,180,1619,3,2,0,8,3,1,2,0,1,0,22,25,1,1,1,60,52,0,0,1,0
2,0,1,180,1620,3,2,0,8,3,1,2,0,1,0,22,25,1,1,1,60,52,0,0,2,0
2,0,1,181,1621,3,2,0,8,3,1,2,0,2,0,22,25,1,1,1,60,32,0,0,2,0
2,0,1,181,1622,3,2,0,8,3,1,2,0,2,0,22,25,1,1,1,78,40,0,0,2,0
2,0,1,181,1623,3,2,0,8,3,1,2,0,2,0,22,25,1,1,1,78,52,0,0,2,0
2,0,1,181,1624,3,2,0,8,3,1,2,0,2,0,22,25,1,1,1,48,52,0,0,2,0
2,0,1,181,1625,3,2,0,8,3,1,2,0,2,0,22,25,1,1,1,78,32,0,0,2,0
2,0,1,181,1626,3,2,0,8,3,1,2,0,2,0,22,25,1,1,1,48,32,0,0,2,0
2,0,1,181,1627,3,2,0,8,3,1,2,0,2,0,22,25,1,1,1,48,40,0,0,2,0
2,0,1,181,1628,3,2,0,8,3,1,2,0,2,0,22,25,1,1,1,60,40,0,0,2,0
2,0,1,181,1629,3,2,0,8,3,1,2,0,2,0,22,25,1,1,1,48,52,0,0,2,0
2,0,1,182,1630,3,2,0,10,1,1,2,0,2,0,1,17,1,1,1,78,40,0,0,2,0
2,0,1,182,1631,3,2,0,10,1,1,2,0,2,0,1,17,1,1,1,78,52,0,0,2,0
2,0,1,182,1632,3,2,0,10,1,1,2,0,2,0,1,17,1,1,1,78,32,0,0,3,1
2,0,1,182,1633,3,2,0,10,1,1,2,0,2,0,1,17,1,1,1,48,32,0,0,3,1
2,0,1,182,1634,3,2,0,10,1,1,2,0,2,0,1,17,1,1,1,60,52,0,0,2,0
2,0,1,182,1635,3,2,0,10,1,1,2,0,2,0,1,17,1,1,1,60,32,0,0,3,1
2,0,1,182,1636,3,2,0,10,1,1,2,0,2,0,1,17,1,1,1,48,40,0,0,3,1
2,0,1,182,1637,3,2,0,10,1,1,2,0,2,0,1,17,1,1,1,60,40,0,0,3,1
2,0,1,182,1638,3,2,0,10,1,1,2,0,2,0,1,17,1,1,1,48,40,0,0,1,0
2,0,1,183,1639,3,2,0,10,2,1,1,0,1,1,22,25,1,1,1,50,24,0,0,2,0
2,0,1,183,1640,3,2,0,10,2,1,1,0,1,1,22,25,1,1,1,65,30,0,0,2,0
2,0,1,183,1641,3,2,0,10,2,1,1,0,1,1,22,25,1,1,1,65,39,0,0,2,0
2,0,1,183,1642,3,2,0,10,2,1,1,0,1,1,22,25,1,1,1,40,39,0,0,2,0
2,0,1,183,1643,3,2,0,10,2,1,1,0,1,1,22,25,1,1,1,65,24,0,0,2,0
2,0,1,183,1644,3,2,0,10,2,1,1,0,1,1,22,25,1,1,1,40,24,0,0,2,0
2,0,1,183,1645,3,2,0,10,2,1,1,0,1,1,22,25,1,1,1,40,30,0,0,2,0
2,0,1,183,1646,3,2,0,10,2,1,1,0,1,1,22,25,1,1,1,50,30,0,0,2,0
2,0,1,183,1647,3,2,0,10,2,1,1,0,1,1,22,25,1,1,1,40,39,0,0,2,0
2,0,1,184,1648,3,2,1,1,1,0,3,0,1,0,2,1,0,0,1,0,0,0,0,2,0
2,0,1,184,1649,3,2,1,1,1,0,3,0,1,0,2,1,0,0,1,0,0,0,0,2,0
2,0,1,184,1650,3,2,1,1,1,0,3,0,1,0,2,1,0,0,1,0,0,0,0,2,0
2,0,1,184,1651,3,2,1,1,1,0,3,0,1,0,2,1,0,0,1,0,0,0,0,1,0
2,0,1,184,1652,3,2,1,1,1,0,3,0,1,0,2,1,0,0,1,0,0,0,0,2,0
2,0,1,184,1653,3,2,1,1,1,0,3,0,1,0,2,1,0,0,1,0,0,0,0,2,0
2,0,1,184,1654,3,2,1,1,1,0,3,0,1,0,2,1,0,0,1,0,0,0,0,2,0
2,0,1,184,1655,3,2,1,1,1,0,3,0,1,0,2,1,0,0,1,0,0,0,0,1,0
2,0,1,184,1656,3,2,1,1,1,0,3,0,1,0,2,1,0,0,1,0,0,0,0,2,0
2,0,1,185,1657,3,2,1,1,1,1,2,0,2,0,1,2,1,1,1,104,50,0,0,2,0
2,0,1,185,1658,3,2,1,1,1,1,2,0,2,0,1,2,1,1,1,104,40,0,0,2,0
2,0,1,185,1659,3,2,1,1,1,1,2,0,2,0,1,2,1,1,1,104,65,0,0,2,0
2,0,1,185,1660,3,2,1,1,1,1,2,0,2,0,1,2,1,1,1,64,40,0,0,2,0
2,0,1,185,1661,3,2,1,1,1,1,2,0,2,0,1,2,1,1,1,80,65,0,0,2,0
2,0,1,185,1662,3,2,1,1,1,1,2,0,2,0,1,2,1,1,1,64,50,0,0,2,0
2,0,1,185,1663,3,2,1,1,1,1,2,0,2,0,1,2,1,1,1,80,40,0,0,2,0
2,0,1,185,1664,3,2,1,1,1,1,2,0,2,0,1,2,1,1,1,64,50,0,0,2,0
2,0,1,185,1665,3,2,1,1,1,1,2,0,2,0,1,2,1,1,1,80,50,0,0,2,0
2,0,1,186,1666,3,2,1,1,1,1,2,1,4,0,10,25,0,0,1,0,0,0,0,2,0
2,0,1,186,1667,3,2,1,1,1,1,2,1,4,0,10,25,0,0,1,0,0,0,0,2,0
2,0,1,186,1668,3,2,1,1,1,1,2,1,4,0,10,25,0,0,1,0,0,0,0,2,0
2,0,1,186,1669,3,2,1,1,1,1,2,1,4,0,10,25,0,0,1,0,0,0,0,1,0
2,0,1,186,1670,3,2,1,1,1,1,2,1,4,0,10,25,0,0,1,0,0,0,0,1,0
2,0,1,186,1671,3,2,1,1,1,1,2,1,4,0,10,25,0,0,1,0,0,0,0,1,0
2,0,1,186,1672,3,2,1,1,1,1,2,1,4,0,10,25,0,0,1,0,0,0,0,1,0
2,0,1,186,1673,3,2,1,1,1,1,2,1,4,0,10,25,0,0,1,0,0,0,0,2,0
2,0,1,186,1674,3,2,1,1,1,1,2,1,4,0,10,25,0,0,1,0,0,0,0,1,0
2,0,1,187,1675,3,2,1,1,1,1,3,1,3,0,17,2,1,1,1,120,140,0,0,2,0
2,0,1,187,1676,3,2,1,1,1,1,3,1,3,0,17,2,1,1,1,156,112,0,0,2,0
2,0,1,187,1677,3,2,1,1,1,1,3,1,3,0,17,2,1,1,1,96,112,0,0,2,0
2,0,1,187,1678,3,2,1,1,1,1,3,1,3,0,17,2,1,1,1,156,182,0,0,2,0
2,0,1,187,1679,3,2,1,1,1,1,3,1,3,0,17,2,1,1,1,96,182,0,0,2,0
2,0,1,187,1680,3,2,1,1,1,1,3,1,3,0,17,2,1,1,1,156,140,0,0,2,0
2,0,1,187,1681,3,2,1,1,1,1,3,1,3,0,17,2,1,1,1,120,112,0,0,2,0
2,0,1,187,1682,3,2,1,1,1,1,3,1,3,0,17,2,1,1,1,120,182,0,0,2,0
2,0,1,187,1683,3,2,1,1,1,1,3,1,3,0,17,2,1,1,1,120,182,0,0,2,0
